fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
8.5,2013-05-18 16:10:00 UTC,-73.947238,40.790967,-73.96811,40.793137,1
10.9,2012-06-10 14:33:00 UTC,-73.96125,40.801672,-7.990505000000001,40.761437,1
7.3,2010-04-20 19:20:00 UTC,-74.00596800000001,40.73588,-74.010275,40.723915000000005,2
9.3,2009-03-21 00:57:00 UTC,-73.970182,40.784195,-73.981933,40.74941,2
12.5,2010-04-25 18:27:00 UTC,-73.980287,40.784878000000006,-73.99205,40.741828000000005,1
6.1,2010-10-19 08:44:00 UTC,-73.96213,40.77908,-73.980295,40.775525,1
10.1,2009-04-26 14:34:00 UTC,-73.968372,40.764838,-73.991348,40.74888,1
6.5,2009-09-18 21:29:24 UTC,-74.000218,40.732775,-73.989823,40.73446,1
12.5,2012-12-27 18:12:56 UTC,-73.974448,40.762454,-73.98536999999999,40.749889,1
4.1,2009-04-18 20:22:00 UTC,-73.987563,40.770668,-73.9792,40.777585,1
17.7,2011-03-11 20:04:55 UTC,-73.97126300000001,40.747085,-74.001502,40.739336,1
26.5,2010-02-20 16:41:00 UTC,-73.885388,40.773048,-73.973102,40.756747,2
8.0,2014-03-06 23:30:52 UTC,-73.957933,40.72201,-73.944069,40.707343,1
9.0,2014-07-30 07:44:49 UTC,-73.950266,40.771329,-73.975401,40.756984,1
10.0,2013-10-12 16:19:03 UTC,-73.997956,40.736214,-73.981059,40.767822,1
6.5,2010-05-31 16:29:00 UTC,-73.988677,40.750578,-73.981358,40.766118,3
6.9,2011-10-06 09:32:24 UTC,-73.97975100000001,40.746651,-73.974253,40.760177,1
6.5,2009-04-23 10:05:00 UTC,-73.964975,40.76419,-73.97784,40.757115,1
6.5,2010-05-16 19:38:22 UTC,-73.974962,40.790439,-73.958365,40.778876,2
45.3,2012-01-22 03:43:14 UTC,-73.9881,40.732131,-73.800912,40.897719,1
5.7,2010-05-28 19:21:00 UTC,-73.989298,40.740623,-73.999537,40.734803,6
5.5,2014-03-16 05:44:00 UTC,-73.96929200000001,40.638977,-73.979375,40.642657,1
8.9,2011-11-30 18:30:14 UTC,-73.968508,40.765018,-73.966666,40.788826,1
18.0,2012-10-14 18:14:25 UTC,-73.960132,40.766232,-74.007565,40.732685,1
11.7,2012-04-28 18:58:17 UTC,-73.966584,40.79263,-73.96745200000001,40.753605,2
8.0,2014-01-28 13:22:00 UTC,-73.981593,40.77976,-73.98358,40.764853,1
6.5,2013-01-25 23:55:30 UTC,-73.980871,40.744671,-73.983537,40.752185,1
4.9,2009-10-03 17:17:00 UTC,-73.99366500000001,40.756743,-74.00027299999999,40.746422,1
5.5,2014-01-10 20:59:00 UTC,-73.977985,40.752702,-73.993338,40.752317,1
16.0,2015-04-02 12:45:57 UTC,-73.98419952392578,40.73747253417969,-73.9601058959961,40.770671844482415,1
7.3,2009-11-30 06:27:00 UTC,-73.99078,40.751223,-73.966952,40.760945,1
9.7,2012-05-07 08:37:25 UTC,-73.954876,40.765713,-73.952697,40.791675,1
6.5,2014-05-03 16:47:13 UTC,-73.97699,40.764166,-73.97757299999999,40.75346,2
14.5,2011-10-02 20:09:05 UTC,-73.99,40.6874,-73.9829,40.7243,2
12.5,2013-12-18 22:52:38 UTC,-73.992181,40.744777,-73.953778,40.779166,1
6.9,2010-05-14 20:45:00 UTC,-74.0294,40.777258,-74.027937,40.78286,3
12.5,2009-12-31 20:59:00 UTC,-73.959897,40.770558,-74.00170200000001,40.733713,2
7.0,2014-10-08 21:48:28 UTC,-73.979506,40.761809,-73.968173,40.755287,1
4.5,2012-08-15 14:09:02 UTC,-73.951301,40.778726,-73.951719,40.769717,1
4.5,2011-04-01 20:06:32 UTC,-73.963339,40.766038,-73.95229599999999,40.773026,2
6.0,2013-11-06 15:21:00 UTC,-73.97188299999999,40.76588,-73.981483,40.766505,1
14.9,2011-12-04 09:16:00 UTC,-73.971063,40.751322,-73.951883,40.802147,5
8.1,2012-06-30 14:07:00 UTC,-73.990425,40.751452,-73.985805,40.758895,1
8.0,2014-02-11 18:54:00 UTC,-73.958865,40.815032,-73.952877,40.806662,1
5.7,2011-06-06 12:36:41 UTC,-73.9806,40.7341,-73.9897,40.7419,0
13.5,2013-11-22 22:33:00 UTC,-73.99024,40.731987,-73.98406,40.69377,5
5.7,2011-01-26 20:44:54 UTC,-73.988027,40.737999,-74.00151600000001,40.735946000000006,1
6.9,2012-06-20 15:02:00 UTC,-73.981677,40.753157,-73.992807,40.7634,5
6.5,2009-07-23 17:13:02 UTC,-73.974316,40.762896000000005,-73.979998,40.775391,2
6.9,2011-04-28 14:53:00 UTC,-74.006742,40.72644,-74.01331,40.715805,2
5.7,2011-06-21 13:09:27 UTC,-73.946306,40.780542,-73.954706,40.765437,1
12.5,2012-06-12 20:26:36 UTC,-73.968542,40.762077000000005,-74.005661,40.725574,1
9.3,2010-06-20 18:14:00 UTC,-73.9863,40.758757,-73.999923,40.734515,4
17.0,2014-10-12 03:30:41 UTC,-73.986068,40.745864000000005,-73.91459499999999,40.765959,1
8.0,2015-01-24 20:00:33 UTC,-73.99877166748048,40.761329650878906,-73.97433471679686,40.76344299316406,1
8.1,2009-05-12 20:52:14 UTC,-73.998347,40.740374,-74.01531999999999,40.716204,2
9.5,2015-01-21 14:05:58 UTC,-73.9908905029297,40.75631332397461,-73.98912048339844,40.73644256591797,1
7.7,2009-12-13 20:16:02 UTC,-73.998671,40.725445,-74.003029,40.736938,3
4.1,2011-08-11 03:52:22 UTC,-73.928353,40.763357,-73.93876,40.765006,2
4.9,2011-07-03 21:27:00 UTC,-73.980447,40.758698,-73.98679,40.754917,5
8.9,2012-02-15 15:01:55 UTC,-73.9845,40.742803,-73.976978,40.722511,1
11.0,2014-08-10 00:23:00 UTC,-73.975303,40.74551,-73.987437,40.720102,1
14.5,2009-03-08 04:33:00 UTC,-73.981215,40.741548,-73.951808,40.773565000000005,3
6.0,2014-04-26 23:37:40 UTC,-73.995897,40.753936,-73.987748,40.755208,2
6.5,2011-12-19 18:14:00 UTC,-74.00567,40.750915,-73.994637,40.761062,1
4.9,2011-10-11 10:44:32 UTC,-73.981975,40.731998,-73.971746,40.743921,1
12.5,2013-04-01 02:32:00 UTC,-73.994345,40.724962,-73.949865,40.72747,1
5.0,2013-12-19 02:27:56 UTC,-73.981257,40.729366,-73.989424,40.734181,1
7.7,2010-07-21 22:51:00 UTC,-73.971462,40.758148,-73.977027,40.774712,1
8.0,2014-07-26 20:02:57 UTC,-73.951833,40.771825,-73.965863,40.762194,1
4.9,2010-06-28 16:24:00 UTC,-73.9768,40.743638,-73.987342,40.72908,5
49.8,2011-11-20 11:26:36 UTC,-73.790277,40.643368,-73.98100500000001,40.76551,2
3.3,2011-04-10 00:28:54 UTC,-73.98093100000001,40.780984,-73.97849000000001,40.785584,1
15.5,2013-04-28 00:04:00 UTC,-73.97741500000001,40.746878,-73.99036600000001,40.716318,1
11.5,2015-04-09 16:29:23 UTC,-73.9807357788086,40.760066986083984,-73.9568099975586,40.78069686889648,1
4.5,2009-07-15 18:31:53 UTC,-73.955079,40.788856,-73.95510300000001,40.780837,3
6.0,2013-01-31 19:33:10 UTC,-73.97199599999999,40.765487,-73.966925,40.766758,2
8.1,2009-08-25 17:58:45 UTC,-73.977062,40.751527,-73.957045,40.774487,1
22.5,2012-08-26 15:50:14 UTC,-73.955894,40.784215,-74.01116800000001,40.728857,1
6.5,2013-12-09 14:49:00 UTC,-74.00743,40.741057,-73.994875,40.75009,2
49.8,2011-01-16 12:31:04 UTC,-73.776901,40.646454,-73.98982600000001,40.746968,1
10.9,2010-05-20 11:28:00 UTC,-73.953882,40.784573,-73.959263,40.760373,2
6.0,2015-01-07 18:19:23 UTC,-73.96222686767578,40.77901840209961,-73.96968841552734,40.76879119873047,1
4.5,2011-08-02 08:50:22 UTC,-74.006383,40.733112,-74.005459,40.74226,1
5.0,2015-05-19 06:51:20 UTC,-73.95185852050781,40.77370834350585,-73.96112060546875,40.76736068725585,1
12.1,2010-12-10 00:19:00 UTC,-73.98740500000001,40.72006,-73.960337,40.762223,3
19.85,2009-06-06 12:12:00 UTC,-73.872355,40.773805,-73.93894,40.80505,5
31.33,2015-01-09 18:44:32 UTC,-73.8704376220703,40.77334976196289,-73.96048736572266,40.80760955810547,1
4.9,2012-01-07 23:22:00 UTC,-73.95622,40.774133,-73.958162,40.765358,1
9.3,2012-03-02 13:24:30 UTC,-73.976578,40.78594,-73.984892,40.762493,3
15.7,2012-01-27 19:05:00 UTC,0.0,0.0,0.0,0.0,1
5.3,2011-09-12 23:06:00 UTC,-73.981362,40.767447,-73.98984300000001,40.775975,1
5.3,2009-02-16 10:21:10 UTC,-73.967947,40.787755,-73.957725,40.782419,1
7.5,2014-09-20 20:46:00 UTC,-73.984535,40.73779,-73.996165,40.744362,1
3.3,2012-02-16 19:23:12 UTC,-74.005785,40.733315000000005,-74.00700400000001,40.734899,1
20.5,2012-10-09 07:45:37 UTC,-74.010154,40.713028,-73.98033000000001,40.765748,1
13.3,2012-08-04 13:39:00 UTC,-73.968947,40.672442,-73.95316,40.708477,1
4.0,2015-03-21 21:24:20 UTC,-73.94828033447266,40.78215789794922,-73.9451675415039,40.79081344604492,1
10.5,2012-08-13 14:49:00 UTC,-73.963093,40.774957,-73.98941500000001,40.75573,1
10.5,2009-07-09 23:09:05 UTC,-73.975786,40.756811,-73.951649,40.798643,1
4.9,2011-07-22 10:48:16 UTC,-73.982016,40.752293,-73.988261,40.74079,1
11.5,2013-04-01 18:56:00 UTC,-73.980002,40.760787,-74.004152,40.741407,1
6.1,2009-12-11 22:41:00 UTC,-73.96581,40.76548,-73.94827,40.770383,1
6.5,2013-03-02 13:09:10 UTC,-73.991977,40.725392,-73.997153,40.736337,1
16.5,2014-01-05 00:20:00 UTC,-74.00470200000001,40.74066,-73.952157,40.781265000000005,2
7.7,2010-03-17 14:56:14 UTC,-73.98564499999999,40.759591,-73.982316,40.755875,1
8.9,2010-11-20 13:00:46 UTC,-74.010577,40.710409000000006,-74.003823,40.706089,1
27.450000000000006,2009-01-24 11:57:29 UTC,-73.137393,41.366138,-73.965691,40.807135,1
7.0,2014-08-12 23:44:00 UTC,-73.984975,40.750787,-73.98515,40.757362,1
17.5,2014-05-22 19:00:42 UTC,-73.98651,40.761643,-73.997539,40.734658,1
2.5,2013-05-14 21:57:00 UTC,-73.979035,40.740377,-73.98,40.740807,5
5.0,2014-04-13 14:45:57 UTC,-73.97420699999999,40.762782,-73.971296,40.754884,1
16.0,2013-12-09 23:03:29 UTC,-74.005176,40.718748,-73.957875,40.72195,1
18.0,2014-04-06 00:43:10 UTC,-73.993702,40.76178,-73.987883,40.719925,1
10.5,2011-04-13 08:57:06 UTC,-73.998278,40.761125,-74.01416,40.713863,1
7.3,2010-07-29 09:25:21 UTC,-73.988159,40.741027,-73.99069,40.756051,1
41.33,2014-04-07 17:25:00 UTC,-73.865432,40.771087,-74.004147,40.733437,6
26.5,2009-09-08 14:40:00 UTC,-73.981432,40.764715,-74.0018,40.715145,5
27.3,2011-08-22 01:43:47 UTC,-73.99375500000001,40.751688,-73.929293,40.863504,1
38.27,2010-06-03 08:53:00 UTC,-73.885352,40.773048,-73.986757,40.749352,1
11.3,2012-01-14 23:55:00 UTC,-73.98350500000001,40.744642,-73.979318,40.781937,2
6.9,2011-01-15 19:23:00 UTC,-73.990337,40.741758,-73.97129,40.762665000000005,5
16.83,2015-03-08 01:51:42 UTC,-73.98504638671875,40.72794342041016,-73.95675659179686,40.74480819702149,1
6.1,2012-01-04 07:21:00 UTC,-74.00145,40.73428,-74.010343,40.713957,2
11.3,2010-07-01 17:58:14 UTC,-73.973277,40.758208,-74.00395400000001,40.738215,1
3.7,2009-08-01 03:36:00 UTC,-74.00243,40.7502,-73.99775,40.753838,5
7.5,2013-04-01 18:50:00 UTC,-73.98392,40.74629,-73.992875,40.745492,1
13.5,2014-01-03 16:29:07 UTC,-73.98035300000001,40.759934,-73.950214,40.780391,1
7.7,2012-03-26 12:01:14 UTC,-73.97287299999999,40.762322,-73.953209,40.770899,1
8.5,2012-02-16 20:05:19 UTC,-73.982807,40.771971,-73.967812,40.757608000000005,1
8.1,2011-03-08 18:59:00 UTC,-73.991922,40.749477,-73.985732,40.768915,1
7.5,2012-09-05 19:01:00 UTC,-73.967999,40.762577,-73.976629,40.75748,1
11.3,2010-10-16 11:52:00 UTC,-73.99238199999999,40.742657,-74.012087,40.71483,1
7.0,2013-08-17 21:22:00 UTC,-73.990937,40.7562,-73.986425,40.75942,1
5.3,2011-02-06 13:49:00 UTC,-73.98217700000001,40.735972,-73.99203299999999,40.738437,1
33.0,2013-03-10 14:54:07 UTC,-73.86344100000001,40.769992,-73.993391,40.724525,2
6.1,2011-05-25 15:11:08 UTC,-73.982729,40.731015,-73.990258,40.723296000000005,1
6.5,2010-02-12 17:10:00 UTC,-73.963445,40.769218,-73.975098,40.756078,5
6.0,2013-02-16 13:23:00 UTC,-73.988387,40.73718,-73.974807,40.74186,1
6.9,2011-11-19 10:23:12 UTC,-73.976146,40.747845,-73.994914,40.745282,1
3.7,2011-04-30 02:00:32 UTC,-73.97916,40.756551,-73.987526,40.74969,1
7.3,2009-06-10 16:10:00 UTC,-73.978932,40.753277,-73.96668199999999,40.76296,1
11.3,2010-10-10 03:39:52 UTC,-73.985258,40.763466,-73.99795400000001,40.716749,1
32.67,2010-05-24 13:44:00 UTC,-73.874522,40.774147,-73.98180699999999,40.765875,1
8.5,2014-04-22 11:04:18 UTC,-73.971087,40.798858,-73.987249,40.778867,1
2.5,2015-03-20 08:56:29 UTC,-73.9757080078125,40.63087844848633,0.0,0.0,1
7.3,2011-03-11 19:42:00 UTC,-73.95835799999999,40.77866,-73.97553,40.75947,2
5.5,2013-01-07 08:00:53 UTC,-73.972809,40.764214,-73.96130600000001,40.768833,1
39.7,2011-02-11 21:51:16 UTC,-73.78956099999999,40.646873,-73.963886,40.672157,1
11.0,2013-06-06 15:41:00 UTC,-73.98465300000001,40.732902,-73.987865,40.721105,2
12.5,2010-08-11 18:19:16 UTC,-73.952947,40.746052,-73.995962,40.690757,1
3.3,2010-03-10 00:40:00 UTC,-73.954053,40.821608000000005,-73.958215,40.81611,1
12.9,2010-08-02 11:38:00 UTC,-73.955648,40.804617,-73.958963,40.767857,1
8.5,2012-11-27 18:14:27 UTC,-73.974198,40.762822,-73.98014,40.74599,1
8.0,2013-01-16 03:49:04 UTC,-73.985791,40.768128,-73.988866,40.748213,1
7.3,2010-09-30 16:54:30 UTC,-73.984215,40.754753,-73.988365,40.736065,1
9.3,2011-01-07 19:08:53 UTC,-73.986351,40.756633,-73.986549,40.726423,1
4.1,2010-02-04 21:20:48 UTC,-73.997518,40.741464,-73.996031,40.732938,1
7.3,2012-08-18 12:10:00 UTC,-73.977897,40.762175,-73.965272,40.759175,1
6.9,2010-10-27 08:00:13 UTC,-74.000031,40.743264,-73.97977900000001,40.756397,1
10.5,2013-02-24 00:28:56 UTC,-74.004974,40.718699,-73.990401,40.750542,1
9.5,2012-09-24 09:17:00 UTC,-73.958215,40.779007,-73.954438,40.763797,6
7.0,2015-01-15 14:54:58 UTC,-73.97662353515625,40.75939178466797,-73.99102783203125,40.750431060791016,2
7.3,2009-01-23 13:18:27 UTC,-73.961706,40.771417,-73.97322199999999,40.762554,1
4.0,2013-12-21 20:21:00 UTC,-73.97933,40.784997,-73.982287,40.776227,1
11.5,2014-09-06 14:28:02 UTC,-73.99947399999999,40.73914,-74.017216,40.711282,3
20.0,2012-11-10 18:12:00 UTC,-74.00490500000001,40.735207,-73.97479200000001,40.787557,1
5.5,2013-11-15 21:44:00 UTC,-73.946837,40.800222,-73.94071,40.80564,1
6.5,2011-10-25 16:02:23 UTC,-73.968618,40.757832,-73.954373,40.770062,1
6.9,2010-11-06 14:26:01 UTC,-73.95116,40.785426,-73.96635699999999,40.765286,1
5.5,2012-12-01 11:26:00 UTC,-74.004757,40.711935,-74.004757,40.711935,1
4.9,2011-09-27 11:56:14 UTC,-73.971888,40.7611,-73.977343,40.754107,1
14.1,2009-09-23 14:38:03 UTC,-73.99322,40.72216,-74.000658,40.757703,2
6.0,2014-07-20 12:57:00 UTC,-73.962448,40.767302,-73.973012,40.764392,1
11.3,2012-06-22 07:32:49 UTC,-73.94088199999999,40.75565,-73.983967,40.761704,1
50.5,2009-11-10 20:25:00 UTC,0.0,0.0,0.0,0.0,1
10.1,2010-11-18 08:49:25 UTC,-73.976345,40.775572,-73.991045,40.750422,1
16.5,2014-05-18 13:57:35 UTC,-73.985201,40.761822,-73.99695899999999,40.718173,3
34.8,2012-10-15 23:44:43 UTC,-73.863539,40.769961,-73.976246,40.795088,2
10.1,2009-09-18 08:31:41 UTC,-73.998192,40.682338,-73.993181,40.692795,1
6.9,2011-05-13 22:16:00 UTC,-73.972598,40.789702,-73.957802,40.813812,5
25.0,2015-05-19 10:44:15 UTC,-74.01612091064453,40.71120071411133,-73.9653091430664,40.76841735839844,1
13.7,2012-02-29 16:34:00 UTC,-73.994598,40.755655,-73.958558,40.772725,6
14.0,2013-02-18 18:50:00 UTC,-73.978492,40.750282,-73.97018800000001,40.789105,2
13.5,2015-03-03 07:51:15 UTC,-73.95359802246094,40.7849235534668,-73.97028350830078,40.74602508544922,1
7.3,2009-09-27 16:40:14 UTC,-74.00721999999999,40.741417,-73.994619,40.728036,2
25.0,2015-05-03 04:34:43 UTC,-73.98719024658203,40.72237777709961,-73.95003509521484,40.66316604614258,1
7.3,2010-05-27 19:23:00 UTC,-74.003978,40.748478000000006,-73.994955,40.760925,3
21.3,2011-11-04 05:34:39 UTC,-73.977616,40.746337,-73.864785,40.770337,1
6.0,2013-08-25 15:16:00 UTC,-73.984707,40.760812,-73.994442,40.764177,6
10.1,2009-08-18 17:35:00 UTC,-73.98536999999999,40.744690000000006,-73.96817800000001,40.76343,5
14.5,2011-05-11 17:44:20 UTC,-73.94807800000001,40.778888,-73.981038,40.764527,1
35.5,2013-03-31 17:18:46 UTC,-73.864517,40.77039,-74.00909300000001,40.705465,1
17.3,2010-11-25 20:09:00 UTC,-73.958423,40.717220000000005,-73.987048,40.759442,5
4.1,2011-01-25 17:07:00 UTC,-73.985823,40.726872,-73.988912,40.734158,1
6.5,2014-01-12 10:27:40 UTC,-73.994929,40.739876,-73.981013,40.747525,1
5.0,2013-08-10 17:46:00 UTC,-73.94808,40.809317,-73.948982,40.80183,6
4.9,2011-10-27 13:04:00 UTC,-73.985215,40.75432,-73.978703,40.763345,6
4.1,2011-01-21 13:24:52 UTC,-73.992207,40.749808,-73.990016,40.741807,1
6.1,2011-11-12 01:24:00 UTC,-73.988108,40.745712,-74.002753,40.733555,2
8.5,2014-12-19 23:40:44 UTC,-73.99359,40.723917,-74.00256999999999,40.739247,2
16.1,2011-10-16 19:23:32 UTC,-74.00386400000001,40.747867,-73.946492,40.780963,1
4.5,2014-12-13 10:57:37 UTC,-74.0075,40.72572,-74.005527,40.718346,1
3.3,2010-03-27 00:57:00 UTC,-73.960957,40.80172,-73.964617,40.796623,1
4.1,2012-03-02 18:38:57 UTC,-73.997872,40.736004,-73.990647,40.745917,2
4.5,2010-06-11 13:55:00 UTC,-73.989863,40.756463,-73.9791,40.762207,1
8.5,2011-10-17 22:09:16 UTC,-73.967759,40.756059,-73.986674,40.776875,2
6.1,2011-05-08 16:25:00 UTC,-73.993487,40.757452,-74.003677,40.747597,1
3.7,2012-03-04 23:38:16 UTC,-73.985555,40.731383,-73.978303,40.73423,1
12.9,2009-09-15 17:28:58 UTC,-73.974933,40.750434000000006,-73.934786,40.805279,1
21.5,2012-09-18 20:11:25 UTC,0.0,0.0,0.0,0.0,1
14.1,2010-01-20 21:26:00 UTC,-73.9877,40.738432,-73.989528,40.686357,1
5.0,2014-01-17 11:42:05 UTC,-73.952457,40.772198,-73.95275500000001,40.766302,4
5.7,2011-01-25 18:34:00 UTC,-73.98198000000001,40.759092,-73.980538,40.760803,2
10.0,2014-01-26 20:03:04 UTC,-73.991966,40.71961,-73.972835,40.745022,2
4.1,2010-02-27 08:56:13 UTC,-73.988382,40.737456,-73.982285,40.742654,1
4.6,2009-01-15 21:58:58 UTC,-74.000127,40.730502,-74.00246,40.723991,2
36.9,2012-07-20 15:28:00 UTC,-73.991947,40.74505,-73.86447700000001,40.770073,2
6.6,2009-04-06 22:58:41 UTC,-73.972594,40.78104,-73.973314,40.79508,1
7.3,2009-08-15 19:34:40 UTC,-73.993099,40.747873,-74.004245,40.720961,2
8.1,2010-04-16 23:05:00 UTC,-73.958888,40.800942,-73.936737,40.804153,2
17.5,2012-10-14 12:15:00 UTC,-73.987447,40.728482,-73.978792,40.763887,5
6.9,2012-03-21 14:47:51 UTC,-73.993215,40.747703,-73.99124599999999,40.733074,1
6.9,2010-07-20 19:27:08 UTC,-73.973851,40.784298,-73.962195,40.771381,2
4.5,2009-07-12 15:05:00 UTC,-73.96828000000001,40.762682,-73.973362,40.755922,2
5.0,2015-03-13 18:16:01 UTC,-74.0133285522461,40.70819854736328,-74.00775909423827,40.71545028686523,1
9.8,2009-02-11 20:46:08 UTC,-73.985895,40.726894,-73.954734,40.769638,1
9.3,2011-06-08 08:26:00 UTC,-73.986013,40.758478,-73.974142,40.755682,1
9.3,2011-10-24 14:41:00 UTC,-73.97225999999999,40.752552,-73.960847,40.777552,5
14.0,2013-05-08 10:47:00 UTC,-73.954553,40.766242,-73.969892,40.796332,2
18.9,2009-09-25 11:13:00 UTC,-73.987702,40.767038,-73.93058,40.86663,1
9.5,2015-06-06 00:28:02 UTC,-73.97804260253906,40.761474609375,-73.95439910888672,40.77024841308594,1
8.0,2013-05-29 22:52:00 UTC,-74.005587,40.738622,-73.997615,40.721537,3
10.0,2015-04-02 19:40:26 UTC,-73.99019622802734,40.76190185546875,-73.9809799194336,40.77938079833984,1
4.9,2010-08-25 18:07:00 UTC,-74.001047,40.716788,-74.010977,40.713448,2
6.5,2011-03-13 11:05:04 UTC,-73.980745,40.758519,-73.990534,40.7494,1
3.3,2009-07-15 15:07:00 UTC,-73.950643,40.771557,-73.949877,40.776038,1
22.0,2013-05-03 03:54:00 UTC,-74.000472,40.728782,-73.954798,40.807827,5
12.5,2014-10-22 22:49:00 UTC,-73.98076,40.780797,-73.9604,40.761777,1
10.0,2015-01-19 01:20:55 UTC,-73.99869537353516,40.729793548583984,-74.0051498413086,40.70740127563477,1
12.0,2014-10-09 01:23:28 UTC,-73.982323,40.763523,-73.949365,40.785152,1
7.3,2012-05-10 20:02:00 UTC,-73.953172,40.791515,-73.943108,40.77722,1
8.5,2009-06-21 22:59:57 UTC,-73.980784,40.742797,-73.982574,40.76566,1
8.9,2011-06-28 12:17:00 UTC,-74.005193,40.718394,-73.988906,40.73847,4
18.5,2009-10-19 00:45:40 UTC,-73.96884200000001,40.76437,-73.980568,40.676456,1
8.5,2014-02-16 05:52:03 UTC,-73.99761,40.763078,-73.991341,40.750127,1
13.0,2015-02-26 15:30:58 UTC,-73.99202728271484,40.74903106689453,-73.96904754638672,40.75210571289063,1
9.5,2013-08-27 23:32:00 UTC,-74.001015,40.736462,-73.984757,40.764537,1
10.5,2013-02-08 00:15:00 UTC,-74.007592,40.710107,-74.00792,40.74031,1
15.3,2010-03-20 00:28:00 UTC,-74.003465,40.732557,-73.952623,40.780622,5
10.9,2010-03-28 06:40:00 UTC,-73.970765,40.796058,-73.954195,40.764128,1
6.9,2011-12-11 03:38:00 UTC,-73.99855500000001,40.724618,-74.001553,40.708453000000006,5
6.1,2010-07-31 11:51:00 UTC,-73.989878,40.752877000000005,-73.98756,40.768803000000005,1
12.5,2013-09-11 20:19:21 UTC,-73.970489,40.75354,-73.999749,40.738575,1
41.3,2011-08-16 08:33:09 UTC,-73.782306,40.644738,-74.009478,40.607908,1
10.5,2010-01-19 19:11:46 UTC,-73.972087,40.753919,-73.973543,40.78949,1
8.1,2009-10-01 20:07:00 UTC,-73.98616700000001,40.760755,-73.961568,40.767008,1
17.7,2009-01-06 11:06:00 UTC,-73.963537,40.765242,-73.99353,40.723863,1
4.1,2011-08-19 21:56:00 UTC,-73.97685200000001,40.75858,-73.98334799999999,40.749652000000005,2
14.5,2013-08-09 07:39:00 UTC,-74.006065,40.73446,-73.969897,40.762187,1
8.0,2014-07-05 00:01:50 UTC,-73.983785,40.73109,-74.009304,40.738197,2
12.0,2014-07-19 11:29:00 UTC,-73.97197,40.745847,-73.986968,40.766625,2
21.0,2015-01-05 15:24:33 UTC,-74.0025405883789,40.73407745361328,-73.98062133789062,40.744361877441406,1
18.0,2013-06-02 00:19:00 UTC,-73.955058,40.718277,-74.004327,40.73052,1
6.5,2009-03-19 10:40:39 UTC,-73.95934,40.780319,-73.98018,40.783763,1
19.0,2015-02-12 15:16:44 UTC,-73.9698486328125,40.757606506347656,-73.97500610351562,40.78004455566406,1
8.5,2010-09-27 11:21:56 UTC,-73.990341,40.755102,-73.98005,40.74477,1
7.0,2013-03-18 10:35:40 UTC,-73.979355,40.781665,-73.959315,40.774665,2
14.1,2012-08-08 21:44:55 UTC,-73.988879,40.736764,-73.94484399999999,40.80263,1
8.5,2012-04-16 20:47:00 UTC,-73.978832,40.752595,-73.952857,40.788972,1
8.9,2011-07-22 15:21:00 UTC,0.0,0.0,0.0,0.0,1
