fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
9.7,2011-01-20 20:46:33 UTC,-73.99626500000001,40.724091,-73.99828000000001,40.756667,1
3.5,2013-05-06 14:49:00 UTC,-73.96736,40.763465,-73.962905,40.760212,1
6.0,2014-06-28 10:04:24 UTC,-73.982715,40.758255,-73.978092,40.753542,4
13.0,2015-04-14 19:09:29 UTC,-73.9928436279297,40.75275802612305,-73.97956848144531,40.784217834472656,2
4.1,2011-10-02 20:46:01 UTC,-73.94685799999999,40.784223,-73.939284,40.790804,3
5.5,2014-08-12 14:41:00 UTC,-74.00685,40.713617,-74.007662,40.707897,6
4.9,2010-08-13 22:38:00 UTC,-73.999243,40.734295,-73.98706,40.729592,1
7.7,2009-08-25 19:04:00 UTC,-73.983005,40.744695,-74.004597,40.724443,1
16.9,2011-10-21 09:56:00 UTC,-73.872957,40.774125,-73.942357,40.746862,1
10.9,2011-05-19 05:44:34 UTC,-73.984882,40.767953000000006,-73.94670699999999,40.785063,1
9.0,2013-08-29 10:12:00 UTC,-73.973338,40.782712,-73.97114499999999,40.760812,1
8.5,2012-02-05 20:03:14 UTC,-73.982222,40.764855,-73.956642,40.780676,1
4.5,2013-04-16 15:41:00 UTC,-73.99914,40.717502,-74.002442,40.723177,1
8.5,2013-10-12 10:37:00 UTC,-73.975785,40.751922,-74.001205,40.756942,1
6.5,2012-01-16 14:14:00 UTC,-73.947078,40.775993,-73.961908,40.779508,2
9.5,2014-09-10 21:38:53 UTC,-73.975724,40.673512,-73.95208000000001,40.661482,1
10.9,2009-09-26 18:24:01 UTC,-74.015359,40.715944,-73.990305,40.723319,2
8.5,2012-03-08 07:11:44 UTC,0.0,0.0,0.0,0.0,0
8.5,2011-01-16 15:37:00 UTC,-73.97928,40.735838,-73.971657,40.761923,1
6.9,2010-07-21 19:59:00 UTC,-73.97776,40.745378,-73.985948,40.756075,1
5.7,2009-10-22 07:49:00 UTC,-73.96802199999999,40.787178,-73.96538199999999,40.774695,5
6.1,2009-10-27 15:20:00 UTC,-73.975575,40.752383,-73.981335,40.754907,2
8.5,2015-06-20 18:37:28 UTC,-73.96900939941406,40.761329650878906,-73.94855499267578,40.78321075439453,1
8.5,2011-03-30 19:33:32 UTC,-73.991015,40.732935,-73.99273199999999,40.756113,1
4.5,2009-05-06 09:48:42 UTC,-73.96905500000001,40.767886,-73.95958,40.779994,1
12.5,2011-07-08 18:46:00 UTC,-73.95474300000001,40.780472,-73.983615,40.7435,1
6.9,2010-02-02 16:45:19 UTC,-73.98185500000001,40.763132,-73.976826,40.782498,1
7.0,2013-05-09 07:09:00 UTC,-73.991713,40.744647,-73.970862,40.755567,6
15.5,2009-02-24 18:24:58 UTC,-73.994982,40.724909,-73.950314,40.784709,1
17.5,2015-06-26 15:28:55 UTC,-73.98511505126955,40.72770690917969,-73.99771118164062,40.71816253662109,3
7.0,2014-05-22 19:52:00 UTC,-73.98687199999999,40.72991,-73.99979,40.730252,1
7.3,2012-04-14 21:40:57 UTC,-74.00278399999999,40.730333,-73.992336,40.749214,1
6.1,2012-02-10 00:47:32 UTC,-73.988566,40.748203,-73.990465,40.734895,1
5.5,2013-08-26 11:14:00 UTC,-73.98169,40.753862,-73.991458,40.749872,5
8.0,2013-12-06 23:34:00 UTC,-74.00033,40.742747,-73.97434200000001,40.756237,6
7.7,2009-09-04 10:08:19 UTC,-73.972891,40.747702,-73.971428,40.762937,1
10.0,2014-07-13 10:24:46 UTC,-73.997978,40.75627,-73.966943,40.759266,1
8.0,2013-04-07 01:10:10 UTC,-73.90554300000001,40.775468,-73.919613,40.759297,1
8.0,2014-06-14 15:52:09 UTC,-73.986882,40.733527,-73.966622,40.753890000000006,1
7.5,2013-02-06 17:32:14 UTC,-73.97656500000001,40.748433,-73.982692,40.760024,3
4.9,2012-09-02 10:00:05 UTC,-73.963399,40.800274,-73.96090699999999,40.810962,1
6.5,2012-09-06 18:24:00 UTC,-73.96414,40.75609,-73.95029,40.773702,1
10.5,2009-09-19 01:55:00 UTC,-73.952907,40.776432,-73.989103,40.734882,2
16.1,2009-09-11 07:24:20 UTC,-73.928539,40.763321000000005,-73.954766,40.786443,1
16.9,2011-06-17 03:28:28 UTC,-73.97788800000001,40.759405,-73.923416,40.761743,1
4.5,2011-05-20 08:33:00 UTC,-73.985377,40.741592,-73.9777,40.751123,1
4.5,2010-06-20 12:17:23 UTC,-74.00438100000001,40.721905,-73.99713,40.725628,2
5.3,2009-04-23 20:48:16 UTC,-73.974231,40.754149,-73.984381,40.744223,2
9.5,2013-05-10 23:40:47 UTC,-73.98723100000001,40.748108,-73.9635,40.762861,1
12.0,2015-05-18 21:46:24 UTC,-74.01290893554686,40.70240020751953,-73.98393249511719,40.693641662597656,1
4.0,2013-04-02 14:57:02 UTC,-73.962101,40.763986,-73.965577,40.758796,1
15.5,2014-10-02 21:06:19 UTC,-73.978009,40.751196,-74.01271700000001,40.701659,1
17.3,2011-04-14 20:38:00 UTC,-74.010013,40.703405,-73.995813,40.764445,1
14.5,2012-04-11 18:44:13 UTC,-73.952265,40.77535,-73.98899899999999,40.751192,3
4.9,2009-07-28 06:57:00 UTC,-73.978122,40.753142,-73.978652,40.763155,1
7.5,2014-09-03 09:29:58 UTC,-73.98406,40.745859,-73.973025,40.7598,1
8.5,2010-05-05 14:39:55 UTC,-73.99486999999999,40.739986,-73.99334499999999,40.762556,1
10.1,2012-08-30 20:50:00 UTC,-73.98172199999999,40.770597,-73.95448,40.778152,1
7.7,2011-10-30 10:51:10 UTC,-73.999877,40.71812,-73.979045,40.742816,1
7.5,2013-06-11 23:25:12 UTC,-73.99175100000001,40.744391,-73.972433,40.755922,1
5.5,2013-12-20 08:49:00 UTC,-73.9924,40.749442,-73.9908,40.739812,1
4.1,2010-01-23 11:39:33 UTC,-73.970512,40.765113,-73.963066,40.775198,1
4.1,2010-05-25 21:13:00 UTC,-73.957301,40.779985,-73.948608,40.779814,1
6.9,2009-11-16 15:05:00 UTC,-73.99453199999999,40.745955,-74.006075,40.739847,1
13.7,2010-12-22 01:12:50 UTC,-73.92455799999999,40.761553,-73.989175,40.758625,3
13.0,2014-01-01 04:31:42 UTC,-73.869683,40.757334,-73.91625,40.761103000000006,3
4.5,2010-01-16 16:21:00 UTC,-73.996937,40.737112,-73.988495,40.734462,1
3.3,2011-03-22 08:52:55 UTC,-73.958803,40.815331,-73.961285,40.811988,1
8.5,2013-06-24 11:17:52 UTC,-73.966305,40.767923,-73.980599,40.773625,1
4.5,2013-10-31 21:00:51 UTC,-73.964958,40.775308,-73.975045,40.765203,2
2.5,2011-06-04 10:59:12 UTC,-73.96623699999999,40.762262,-73.964814,40.764073,1
6.9,2009-09-15 13:55:44 UTC,-74.002735,40.733503000000006,-73.98852,40.724166,1
13.0,2009-03-05 19:58:39 UTC,-73.946309,40.780657,-73.94511700000001,40.783504,1
7.3,2009-11-12 13:11:00 UTC,-73.97915,40.736898,-73.982888,40.717173,1
11.7,2012-02-15 20:18:00 UTC,-74.004837,40.70693,-73.98696,40.73883,3
3.7,2011-11-08 17:07:00 UTC,-73.988575,40.738015,-73.99648499999999,40.737285,4
31.07,2010-01-25 17:03:10 UTC,-73.873159,40.774145,-73.984749,40.760626,1
5.5,2013-08-09 19:10:53 UTC,-74.008418,40.734875,-74.00357199999999,40.725255,2
14.1,2011-01-19 20:49:14 UTC,-74.005133,40.733901,-73.961467,40.766912,3
4.9,2012-03-09 08:33:00 UTC,-73.995078,40.744082,-73.994162,40.735225,5
17.0,2015-04-05 01:28:08 UTC,-73.98824310302734,40.72028350830078,-73.9616470336914,40.76766586303711,1
6.1,2009-05-28 18:06:19 UTC,-73.955894,40.781922,-73.96675,40.790008,2
7.0,2015-04-10 07:01:06 UTC,-73.9646224975586,40.76045227050781,-73.97303771972656,40.74533081054688,1
4.9,2010-08-17 10:31:00 UTC,-73.989375,40.776498,-73.988147,40.770103000000006,5
11.3,2010-12-08 04:25:12 UTC,-73.98954300000001,40.75969,-73.993112,40.729583,1
30.0,2013-11-10 20:18:31 UTC,-73.948678,40.786379,-73.94990200000001,40.717213,1
7.3,2009-03-21 12:57:44 UTC,-73.988385,40.748944,-73.987532,40.761088,1
7.3,2011-08-19 11:32:00 UTC,-73.97171800000001,40.763748,-73.953108,40.776857,1
7.7,2010-03-24 21:04:00 UTC,-73.98124200000001,40.741423,-73.960137,40.762092,2
7.5,2015-02-13 18:30:14 UTC,-73.98739624023438,40.729248046875,-73.98728942871094,40.72053146362305,2
6.5,2014-02-28 15:21:00 UTC,-73.993362,40.727755,-73.997343,40.726102,1
3.3,2009-12-13 11:32:50 UTC,-73.97913199999999,40.774283,-73.981082,40.774251,3
14.9,2009-10-18 19:40:35 UTC,-73.986334,40.762005,-74.00024499999999,40.715541,1
15.3,2010-01-15 10:15:00 UTC,-73.97525300000001,40.628182,-73.97525300000001,40.628182,2
8.5,2013-07-31 09:07:35 UTC,-74.013374,40.705382,-74.0098,40.72117,1
7.5,2014-06-19 13:37:00 UTC,-73.97043000000001,40.76471,-73.95671,40.78067,1
3.5,2013-11-13 00:07:00 UTC,-73.971097,40.7547,-73.966235,40.761902,1
24.1,2010-08-13 20:06:05 UTC,-73.998713,40.72318,-74.011728,40.70974,1
9.3,2011-03-18 02:37:27 UTC,-73.987326,40.722077,-73.958884,40.716642,2
61.0,2010-09-26 07:07:00 UTC,-73.83372299999999,40.8446,-73.833708,40.844618,1
9.7,2012-01-25 12:57:00 UTC,-73.98950500000001,40.735837,-73.972943,40.762502000000005,1
11.5,2012-09-23 01:46:00 UTC,-73.97824,40.729505,-73.99431700000001,40.755273,5
23.5,2013-11-21 07:44:00 UTC,-73.974035,40.754867,-74.010202,40.720652,3
4.5,2013-06-10 20:21:00 UTC,-73.98819499999999,40.769657,-73.98572,40.778235,1
14.0,2013-05-16 20:13:00 UTC,-73.968032,40.755595,-73.987235,40.722282,6
9.3,2010-11-29 08:36:00 UTC,-73.995023,40.731782,-73.992942,40.749735,1
8.1,2010-12-14 10:16:18 UTC,-73.998005,40.756734,-73.989271,40.750755,1
7.7,2011-05-12 22:16:00 UTC,-74.005737,40.727058,-73.993778,40.751793,1
4.1,2009-05-13 19:53:00 UTC,-73.99410999999999,40.722743,-74.00147199999999,40.72607,1
8.1,2011-12-18 17:08:05 UTC,-73.965925,40.805544,-73.98195,40.780306,1
15.5,2014-10-26 00:43:00 UTC,-74.00070500000001,40.720697,-73.98105,40.736317,1
4.1,2010-10-02 12:37:07 UTC,0.0,0.0,0.0,0.0,1
3.7,2011-04-04 02:11:53 UTC,-73.980187,40.753995,-73.98658,40.746715,1
12.5,2015-01-14 07:08:12 UTC,-73.9797134399414,40.74391174316406,-73.97952270507811,40.772727966308594,1
8.5,2013-09-30 06:31:54 UTC,-73.953653,40.782172,-73.974437,40.753738,1
49.57,2010-01-15 20:17:00 UTC,-73.790082,40.646938,-73.94296,40.793737,5
5.5,2013-05-07 20:05:54 UTC,-73.993832,40.746617,-74.007531,40.740938,1
16.9,2012-05-02 18:42:00 UTC,-74.006058,40.74216,-73.945008,40.775057,1
10.5,2015-05-27 13:43:21 UTC,-73.98141479492188,40.76475143432617,-74.0000991821289,40.75834274291992,1
4.1,2012-04-22 17:00:00 UTC,-73.991682,40.745302,-73.992377,40.749512,3
8.0,2015-03-17 19:39:05 UTC,-73.96603393554686,40.76145553588867,-73.98094177246094,40.75939178466797,3
19.0,2013-06-01 15:37:50 UTC,-73.948081,40.809459,-73.955617,40.764452,1
10.1,2012-07-27 18:59:05 UTC,-73.983432,40.69468,-73.959689,40.676692,1
18.5,2013-10-18 14:25:21 UTC,-74.009913,40.721273,-73.979642,40.683306,1
10.5,2014-09-02 13:21:55 UTC,-73.991364,40.754371,-73.97369300000001,40.761666,1
8.0,2015-01-14 08:56:53 UTC,-73.97237396240234,40.753849029541016,-73.98075866699219,40.7598762512207,1
7.3,2012-04-12 19:45:34 UTC,-74.00510799999999,40.718592,-73.987034,40.729871,1
7.7,2010-07-19 17:12:00 UTC,-73.977358,40.750835,-73.971535,40.764347,1
7.5,2013-08-05 14:30:00 UTC,-74.000107,40.734952,-74.006553,40.749387,1
4.5,2013-07-09 12:41:50 UTC,-74.00670600000001,40.720329,-74.011545,40.714707,1
11.5,2013-01-05 19:50:00 UTC,-73.974622,40.791002,-73.983882,40.76076,2
17.5,2012-11-25 01:39:11 UTC,-73.991491,40.749809,-73.94166,40.789415000000005,1
4.9,2010-11-12 23:45:00 UTC,-73.98146,40.732973,-73.98146,40.732973,1
6.9,2009-01-04 13:52:39 UTC,-73.983197,40.693504,-73.997136,40.716732,1
16.0,2013-04-17 23:57:46 UTC,-74.010124,40.720577,-73.985132,40.764324,1
10.1,2012-07-28 22:24:24 UTC,-73.94935500000001,40.773052,-73.988633,40.764318,1
6.9,2012-02-26 08:43:00 UTC,-73.97499,40.756905,-73.991577,40.750912,1
9.3,2009-06-05 17:53:24 UTC,-73.993808,40.751740000000005,-73.981047,40.767624,1
3.7,2009-05-28 18:41:08 UTC,-73.989152,40.748383,-73.985744,40.755582,1
7.7,2010-03-21 11:50:53 UTC,-73.98213100000001,40.768249,-73.968136,40.752441,1
2.9,2009-12-04 03:17:31 UTC,-74.007352,40.740127,-74.005622,40.740334,2
11.0,2013-06-22 23:50:46 UTC,-73.984113,40.744264,-73.954403,40.770527,1
3.7,2010-05-25 19:04:00 UTC,-73.995822,40.716237,-74.004078,40.721047,1
5.0,2013-04-15 07:59:00 UTC,-73.982182,40.749133,-73.98688299999999,40.742432,1
6.5,2015-05-20 16:50:13 UTC,-73.96217346191406,40.77885055541992,-73.94735717773438,40.77608871459961,1
10.5,2012-08-10 08:35:00 UTC,-73.991117,40.749787,-73.978422,40.763903000000006,1
7.3,2011-03-26 21:30:00 UTC,-74.00819200000001,40.738852,-73.990487,40.74444,1
8.9,2010-11-11 00:56:00 UTC,-73.98899200000001,40.723015,-73.99068299999999,40.750695,4
6.5,2010-09-21 00:18:00 UTC,-73.99964,40.72835,-74.009315,40.738252,1
6.5,2013-10-29 19:06:18 UTC,-73.974563,40.746745,-73.98995,40.731742,1
7.5,2013-07-29 17:12:57 UTC,-73.976848,40.756761,-73.990202,40.758335,1
11.7,2009-05-08 09:36:00 UTC,-73.995595,40.724915,-73.990903,40.70255,1
9.0,2014-07-07 08:15:53 UTC,-73.990014,40.732839,-73.972406,40.754474,2
10.9,2011-06-11 20:20:00 UTC,-73.991867,40.749792,-73.997887,40.716923,1
10.0,2014-10-16 20:20:35 UTC,-73.971225,40.74698,-73.950135,40.779802,1
10.1,2010-03-03 09:51:59 UTC,-73.999905,40.725422,-73.991323,40.75506,1
4.9,2011-01-18 17:14:28 UTC,-73.95659599999999,40.783749,-73.960357,40.775462,1
4.1,2011-01-22 03:38:00 UTC,-73.988985,40.734785,-73.999617,40.738473,3
12.0,2014-03-21 14:19:00 UTC,-73.98700699999999,40.739542,-73.988315,40.769577000000005,1
10.9,2009-02-08 13:09:00 UTC,-73.979663,40.765308000000005,-74.006258,40.733773,2
8.0,2013-10-05 18:36:09 UTC,-73.97501700000001,40.759884,-73.958175,40.773813,2
4.5,2014-12-31 17:58:35 UTC,-73.982794,40.756889,-73.974598,40.756934,2
8.0,2013-12-19 19:49:00 UTC,-73.99600500000001,40.748805,-73.994242,40.761215,1
5.3,2011-10-19 10:26:32 UTC,-73.9725,40.7497,-73.9769,40.7392,1
4.9,2009-10-23 15:13:00 UTC,-73.953715,40.772025,-73.957623,40.779858,2
4.5,2011-06-29 02:22:00 UTC,-73.97759,40.742455,-73.98227299999999,40.731823,1
8.0,2013-12-19 14:50:07 UTC,-73.996162,40.720257,-73.98517700000001,40.734128000000005,1
12.9,2012-02-25 03:18:53 UTC,-73.979426,40.761073,-73.943391,40.768954,1
8.0,2013-06-03 18:07:21 UTC,-73.99537,40.753009000000006,-73.974152,40.744067,1
42.5,2013-08-14 19:51:40 UTC,-73.863552,40.768588,-73.739293,40.63276,1
8.1,2010-02-04 17:07:29 UTC,-73.97039699999999,40.793867,-73.94837700000001,40.808766,3
6.5,2010-07-02 14:52:38 UTC,-73.968526,40.758873,-73.95128100000001,40.77086,1
12.9,2012-03-08 20:01:00 UTC,-73.967505,40.798105,-73.994045,40.75914,1
10.5,2010-11-06 20:12:00 UTC,-73.951982,40.769323,-73.983333,40.743938,2
40.5,2013-10-29 07:58:00 UTC,-73.782685,40.64438,-73.78235,40.762492,1
20.5,2014-03-30 13:48:00 UTC,-74.005972,40.735967,-73.967727,40.806955,4
8.0,2013-11-16 09:57:00 UTC,-73.947035,40.775747,-73.969392,40.785305,6
6.5,2015-01-07 13:58:31 UTC,-73.96707153320312,40.76372146606445,-73.97802734375,40.765380859375,1
7.7,2009-01-25 18:22:18 UTC,-73.987881,40.749599,-73.963637,40.756037,1
10.1,2011-05-04 11:59:22 UTC,-73.978698,40.74494,-74.00792,40.745353,1
5.7,2009-11-05 21:29:00 UTC,-73.98203199999999,40.768198,-73.980937,40.75668,5
7.5,2014-11-30 02:01:00 UTC,-73.988057,40.7201,-73.979535,40.739072,1
49.8,2012-03-02 15:24:00 UTC,-73.790572,40.643965,-73.969625,40.797952,1
7.5,2012-09-16 18:24:01 UTC,-73.99091,40.75757,-74.002685,40.756095,1
5.3,2011-09-30 23:56:00 UTC,-73.971693,40.762555,-73.96491800000001,40.75998,5
6.2,2009-03-05 03:37:03 UTC,-73.98824,40.739331,-73.981773,40.72855,1
10.5,2015-01-11 21:01:19 UTC,-73.98896789550781,40.74850082397461,-73.98883819580078,40.777679443359375,1
35.33,2014-07-26 01:19:05 UTC,-74.004245,40.751785,-73.851647,40.728512,1
2.5,2014-12-10 01:13:00 UTC,-73.942627,40.6697,0.0,0.0,1
5.0,2014-04-16 19:06:00 UTC,-73.96335,40.793427,-73.962983,40.793902,1
9.0,2013-08-05 20:00:58 UTC,-73.994128,40.751199,-73.968074,40.755758,1
6.5,2013-04-05 22:12:00 UTC,-73.992072,40.743985,-73.978598,40.753105,1
5.0,2012-09-26 08:05:24 UTC,-73.98461,40.76854,-73.989737,40.769737,1
6.9,2012-01-06 17:34:34 UTC,0.0,0.0,-73.9944,40.7507,1
6.1,2011-05-29 17:34:00 UTC,-73.987317,40.733065,-74.00190699999999,40.726237,1
10.5,2010-03-17 09:14:00 UTC,-73.98315,40.762135,-73.956075,40.779657,2
9.7,2011-11-18 00:26:00 UTC,0.0,0.0,0.0,0.0,1
10.5,2014-10-15 23:10:00 UTC,-73.98996,40.75688,-73.96145,40.76461,1
10.0,2013-01-06 01:10:03 UTC,-73.988822,40.736545,-73.984922,40.764342,1
7.5,2012-09-17 16:02:18 UTC,-73.990997,40.73251,-74.007432,40.727434,1
9.0,2013-08-27 14:19:01 UTC,-73.988765,40.754736,-73.96925300000001,40.766622,3
4.9,2009-10-05 14:14:00 UTC,-74.008128,40.704563,-74.005905,40.711753,1
8.0,2015-01-21 15:03:32 UTC,-73.98970794677734,40.73857116699219,-73.99227905273438,40.75252151489258,2
4.1,2012-02-14 16:54:07 UTC,0.0,0.0,0.0,0.0,2
7.7,2011-03-19 20:53:00 UTC,-73.994803,40.727933,-73.99701800000001,40.743018,1
8.1,2011-12-11 18:27:00 UTC,-73.98220699999999,40.732007,-73.962908,40.76155,1
6.5,2009-05-26 21:49:31 UTC,-73.962588,40.810094,-73.939279,40.80509,1
28.3,2012-09-09 22:08:47 UTC,-73.872877,40.774114,-73.961669,40.812757,1
14.0,2015-03-21 12:47:22 UTC,-73.97251892089844,40.796607971191406,-73.96638488769531,40.7656478881836,1
5.5,2013-11-12 15:40:00 UTC,-73.98326999999999,40.744327,-73.973988,40.752047,5
5.7,2010-01-15 00:35:00 UTC,-73.990387,40.760892,-73.982157,40.75484,2
7.5,2015-04-14 07:28:36 UTC,-73.9598617553711,40.76934814453125,-73.97376251220702,40.76306915283203,1
10.5,2011-02-12 14:40:52 UTC,-73.964545,40.767167,-73.992727,40.750286,1
8.1,2009-11-02 15:50:36 UTC,-73.98205899999999,40.73584,-73.98205899999999,40.73584,1
5.3,2009-09-13 21:31:43 UTC,-73.998336,40.745212,-74.00745,40.740951,2
8.0,2014-05-25 14:08:00 UTC,-73.97001800000001,40.76918,-73.983042,40.780875,6
5.7,2009-04-28 16:48:00 UTC,-74.000088,40.732812,-73.99741800000001,40.722533,1
5.0,2015-02-22 02:57:14 UTC,-73.9975814819336,40.72160720825195,-74.00143432617188,40.73089218139648,1
6.5,2011-06-03 03:36:00 UTC,-74.00784499999999,40.740107,-74.009098,40.715752,5
16.0,2015-06-21 15:55:22 UTC,-73.97343444824219,40.78992080688477,-73.92131042480467,40.81132125854492,2
12.5,2013-12-20 16:45:00 UTC,-73.938703,40.804857,-73.947843,40.775007,6
11.0,2015-04-20 22:16:58 UTC,-73.984619140625,40.760078430175774,-73.99983978271484,40.72328186035156,2
8.5,2013-04-05 20:14:00 UTC,-73.978655,40.750227,-73.992487,40.730515,1
4.5,2010-04-22 20:53:24 UTC,-73.984484,40.764853,-73.995586,40.767066,1
10.9,2011-07-21 20:15:00 UTC,-73.993845,40.681625,-73.96324,40.711187,3
8.5,2013-01-09 15:31:26 UTC,-73.984429,40.759684,-73.97043599999999,40.765043,2
22.5,2014-05-14 20:13:00 UTC,-73.97904,40.763837,-73.998313,40.722858,1
4.5,2009-09-08 23:39:57 UTC,-73.98182299999999,40.750737,-73.98433399999999,40.75698,3
5.3,2009-11-03 16:07:00 UTC,-73.981452,40.736945,-73.9932,40.729642,1
2.5,2012-08-05 05:26:52 UTC,-73.997636,40.763874,-73.997636,40.763874,1
21.5,2012-11-06 05:47:11 UTC,-73.985957,40.747206,-73.906448,40.739707,1
33.33,2014-06-23 06:57:00 UTC,-73.979972,40.741302000000005,-73.8615,40.768127,2
5.5,2014-06-10 10:20:37 UTC,-73.97905,40.755443,-73.98642,40.753384,1
5.5,2013-06-04 23:50:00 UTC,-73.97787199999999,40.72961,-73.991827,40.722247,1
8.9,2012-06-02 23:51:27 UTC,-74.000598,40.732214,-73.991609,40.71881,1
15.5,2012-11-17 11:17:56 UTC,-73.952664,40.771892,-73.99504300000001,40.749989,1
32.27,2010-03-25 08:46:15 UTC,-73.885338,40.773126,-73.991568,40.754538,1
6.9,2009-05-26 23:58:00 UTC,-73.963413,40.771415000000005,-73.979217,40.78352,1
8.5,2009-03-23 23:49:00 UTC,-73.982347,40.76305,-74.005557,40.738722,3
2.5,2012-10-09 11:03:16 UTC,-73.981145,40.781835,-73.98364000000001,40.681077,1
18.1,2010-07-24 02:16:31 UTC,-73.987195,40.687916,-73.98765,40.739261,1
9.7,2011-04-18 18:10:17 UTC,-73.9978,40.741517,-73.969438,40.760732,1
27.7,2011-10-23 17:51:11 UTC,-73.96391899999999,40.808608,-73.864683,40.770197,1
6.5,2013-10-02 18:07:00 UTC,-73.953053,40.767912,-73.963402,40.75642,1
8.0,2013-12-24 12:14:01 UTC,-73.967683,40.7929,-73.95531899999999,40.779855,1
15.0,2013-10-21 18:31:00 UTC,-73.975792,40.756385,-73.964555,40.792122,1
7.7,2010-03-08 15:50:27 UTC,-73.969849,40.789784,-73.960064,40.776052,1
6.5,2014-04-21 17:22:00 UTC,-73.96684499999999,40.76695,-73.966155,40.760582,6
6.1,2012-03-30 18:02:11 UTC,-73.982225,40.767351,-73.988804,40.775086,1
5.7,2009-10-31 17:09:23 UTC,-73.97249000000001,40.75237,-73.959793,40.767743,3
8.0,2013-02-04 12:34:33 UTC,-73.970895,40.761448,-73.981691,40.744659000000006,1
9.7,2010-03-25 23:05:00 UTC,-73.979692,40.743435,-73.94892800000001,40.7773,3
8.9,2011-08-04 13:15:00 UTC,-74.006812,40.708347,-73.997948,40.728117,4
16.0,2014-04-10 18:14:00 UTC,-73.96255699999999,40.769817,-73.98719,40.740572,1
5.5,2013-03-16 15:28:00 UTC,-74.007375,40.74343,-74.007257,40.733755,1
4.0,2014-09-01 11:02:00 UTC,-73.989625,40.7573,-73.982127,40.755997,1
4.5,2009-02-25 10:50:00 UTC,-73.98485,40.747868,-73.988878,40.737142,2
4.1,2011-12-05 11:53:00 UTC,-73.976822,40.755557,-73.974325,40.749725,3
48.0,2010-03-20 01:45:43 UTC,-73.98428100000001,40.737303,-74.035905,40.722867,1
