fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
5.0,2015-03-03 23:15:03 UTC,-73.98918914794923,40.72914123535156,-73.9872817993164,40.72063446044922,2
4.1,2009-11-26 02:58:00 UTC,-74.010798,40.726085,-74.00976700000001,40.737402,2
7.7,2010-09-04 16:12:00 UTC,-73.9943,40.739512,-73.98807,40.724482,2
12.9,2010-05-12 22:32:00 UTC,-73.972987,40.76404,-74.00782,40.714993,5
9.5,2009-02-12 17:52:18 UTC,-73.986059,40.757159,-73.97613,40.780589,1
5.0,2014-01-21 06:55:00 UTC,-73.957802,40.776372,-73.957422,40.78287,1
12.0,2012-11-21 17:37:19 UTC,-73.993909,40.741551,-73.987874,40.770232,1
4.9,2009-05-06 20:06:23 UTC,-73.97778000000001,40.763656,-73.989486,40.772966,1
7.3,2011-12-24 02:52:00 UTC,-73.971075,40.787833,-73.94495699999999,40.784302,5
25.7,2011-05-21 09:00:00 UTC,-73.944815,40.834367,-73.98933199999999,40.72192,4
7.7,2009-02-28 15:54:57 UTC,-74.004184,40.712975,-73.988385,40.725102,1
10.5,2013-02-11 19:09:00 UTC,-73.982085,40.771387,-73.95961,40.769445000000005,1
11.0,2013-09-10 20:50:25 UTC,-73.991186,40.741393,-74.00971,40.716455,2
39.5,2014-06-04 06:49:00 UTC,-73.78808000000001,40.642187,-73.865042,40.725997,4
8.1,2009-06-05 05:35:00 UTC,-73.98869,40.751273,-73.95881,40.764643,3
5.7,2011-02-19 16:31:00 UTC,-74.010863,40.710813,-74.001205,40.718745,1
6.9,2011-08-31 19:47:00 UTC,-73.96869699999999,40.754998,-73.987302,40.73594,1
7.7,2010-05-18 21:28:00 UTC,-73.96837,40.759005,-73.979105,40.77757,3
29.0,2014-02-13 17:57:00 UTC,-73.9926,40.753172,-73.908508,40.816192,1
15.7,2010-04-01 14:42:00 UTC,-73.97336,40.786952,-73.97281,40.743548,1
9.0,2014-04-02 14:58:32 UTC,-73.970164,40.765016,-73.962801,40.77478,1
4.9,2011-02-01 15:25:03 UTC,-73.987139,40.753038,-73.97779399999999,40.751834,1
5.4,2009-01-10 22:43:36 UTC,-73.994222,40.751229,-73.99833100000001,40.744342,1
3.3,2012-07-12 00:59:02 UTC,-73.982371,40.765501,-73.985248,40.762808,1
8.9,2009-02-19 08:28:42 UTC,-73.977137,40.779272,-73.970457,40.757972,1
17.0,2014-01-16 14:58:09 UTC,-73.9939,40.751714,-73.958575,40.76039,1
12.0,2015-01-04 09:17:47 UTC,-73.97952270507811,40.72731018066406,-73.98487854003906,40.760650634765625,1
56.8,2013-01-03 22:24:41 UTC,-73.993498,40.764686,-73.993498,40.764686,1
13.5,2013-05-23 10:57:00 UTC,-73.96204300000001,40.805372,-73.988447,40.770140000000005,1
7.7,2009-10-03 18:25:00 UTC,-73.983052,40.776055,-73.97409300000001,40.763797,1
13.3,2011-08-15 13:55:53 UTC,-73.9859,40.7277,-73.9825,40.7719,1
14.9,2012-05-25 03:19:00 UTC,-73.997385,40.720822,-73.955628,40.782252,1
7.5,2012-12-09 02:12:29 UTC,-73.937809,40.850558,-73.94445400000001,40.834959000000005,1
16.9,2009-04-09 11:27:00 UTC,-73.986593,40.759143,-74.001767,40.72012,1
11.0,2014-11-13 20:12:25 UTC,-73.958903,40.815239,-73.980862,40.78261,1
6.5,2010-03-05 22:41:05 UTC,-73.990305,40.756175,-74.00367800000001,40.759173,1
6.5,2009-01-09 14:24:24 UTC,-73.968111,40.765625,-73.980863,40.75916,1
5.3,2009-07-10 01:01:00 UTC,-73.98973000000001,40.734507,-74.001847,40.740387,1
4.1,2009-02-02 16:58:00 UTC,-73.954332,40.77406,-73.952558,40.766325,2
9.0,2015-06-17 17:52:03 UTC,-73.97213745117188,40.7498893737793,-73.98185729980467,40.73242568969727,1
17.3,2011-10-30 11:34:39 UTC,-73.975307,40.757499,-74.010737,40.711715000000005,3
6.5,2011-06-22 06:20:00 UTC,-73.997925,40.749805,-74.003443,40.754337,2
20.0,2013-10-19 20:21:00 UTC,-73.977453,40.785215,-73.98595,40.734955,1
13.0,2014-08-22 14:58:01 UTC,-73.993619,40.749808,-73.992512,40.756546,2
6.0,2014-05-05 19:27:00 UTC,0.0,0.0,0.0,0.0,1
5.5,2013-01-02 19:16:00 UTC,-73.968242,40.762112,-73.979687,40.765432,1
15.5,2012-12-22 15:35:00 UTC,-73.98994499999999,40.733990000000006,-73.95831,40.780797,1
8.5,2015-02-16 11:19:55 UTC,-73.99765014648438,40.73622131347656,-73.9818115234375,40.76134872436523,2
7.5,2013-02-01 20:56:22 UTC,-73.99793299999999,40.756223,-73.98152900000001,40.742386,1
6.9,2009-05-20 10:23:00 UTC,-73.94945799999999,40.773348,-73.964993,40.76659,5
21.0,2015-05-17 14:56:39 UTC,-73.95431518554686,40.76970291137695,-73.9901351928711,40.75743865966797,1
4.1,2012-06-28 20:10:44 UTC,-73.99455400000001,40.721011,-73.989079,40.722964000000005,2
5.7,2011-12-10 01:43:00 UTC,-73.99096800000001,40.72757,-73.99136999999999,40.74472,1
19.3,2009-03-11 09:31:02 UTC,-74.013173,40.704148,-73.984285,40.754962,1
17.3,2010-12-11 04:25:12 UTC,-73.995721,40.767201,-73.951222,40.723918,4
12.0,2014-04-15 09:19:00 UTC,-74.010142,40.719717,-74.013625,40.702315000000006,1
11.3,2012-04-05 20:21:06 UTC,-73.98149599999999,40.768334,-73.95610400000001,40.804763,1
9.7,2010-04-25 20:11:00 UTC,-73.94984000000001,40.796042,-73.962738,40.759112,3
4.9,2012-05-02 19:12:40 UTC,-73.98698900000001,40.7208,-73.976607,40.722857,1
11.0,2015-05-28 13:31:03 UTC,-73.96671295166014,40.80403518676758,-73.93840026855469,40.79726791381836,1
3.5,2015-05-21 01:35:16 UTC,-73.97534942626955,40.75249099731445,-73.97386169433594,40.7488899230957,2
26.1,2012-06-24 01:35:45 UTC,-73.97613199999999,40.744211,-73.90495,40.876687,2
8.1,2010-10-16 21:23:00 UTC,-73.982543,40.731653,-73.954875,40.768787,5
49.57,2009-08-07 10:43:07 UTC,-73.97505799999999,40.78882,-73.97505799999999,40.78882,1
7.7,2010-09-08 10:16:01 UTC,-73.987383,40.721255,-73.95473299999999,40.730683,1
5.3,2012-04-05 18:10:00 UTC,-73.971503,40.760135,-73.961437,40.768975,1
4.5,2010-09-22 12:15:00 UTC,-73.98192,40.761172,-74.016152,40.704765,1
7.3,2010-01-23 03:24:00 UTC,-74.008325,40.725947,-73.988232,40.720322,1
6.5,2013-02-15 18:49:00 UTC,-73.99260500000001,40.733957,-73.980698,40.742135,1
5.3,2012-08-12 18:48:00 UTC,-73.986465,40.755052,-73.996115,40.744817,3
9.3,2010-03-12 12:07:38 UTC,-73.95770999999999,40.765555,-73.97005899999999,40.762758000000005,1
6.1,2011-12-02 14:07:00 UTC,0.0,0.0,0.0,0.0,1
3.7,2009-04-14 11:49:40 UTC,-73.97645899999999,40.744077,-73.983699,40.734203,1
4.0,2014-04-27 13:02:13 UTC,-73.950582,40.786452,-73.9575,40.776686,1
9.5,2015-04-11 08:47:47 UTC,-73.97843170166014,40.75239944458008,-74.00042724609375,40.74211883544922,1
4.5,2011-10-03 20:29:00 UTC,-73.990055,40.756413,-73.983047,40.756727000000005,3
3.3,2010-04-26 03:12:44 UTC,-73.982326,40.731314000000005,-73.989649,40.734398,1
30.9,2011-11-18 09:51:00 UTC,-73.995888,40.759078,-73.86500500000001,40.770452,1
26.9,2009-08-30 14:03:55 UTC,-73.990137,40.756007,-73.929361,40.774553,1
9.0,2014-02-19 18:02:00 UTC,-73.95828,40.7689,-73.97351,40.782907,5
4.1,2011-02-20 21:01:58 UTC,-73.977633,40.753166,-73.981589,40.757359,1
14.9,2011-02-04 11:48:00 UTC,-73.96221800000001,40.640218,-73.96804300000001,40.640505,1
6.5,2009-07-31 09:29:00 UTC,-74.00054499999999,40.737462,-74.00954499999999,40.713217,5
43.0,2015-05-15 18:58:16 UTC,-73.86270141601562,40.76895904541016,-73.99909210205078,40.74182891845703,2
8.0,2012-12-04 22:12:00 UTC,-73.984463,40.742792,-73.97735,40.761375,5
6.0,2015-04-21 01:38:11 UTC,-73.95018768310547,40.71929550170898,-73.94046020507811,40.724212646484375,1
4.0,2013-05-03 18:26:00 UTC,-73.988752,40.758687,-73.98508000000001,40.773772,1
3.7,2010-03-30 21:29:00 UTC,-73.984218,40.732007,-73.979443,40.727617,5
10.1,2012-03-07 17:34:45 UTC,-73.99268000000001,40.768321,-74.00233,40.746864,2
18.0,2015-01-30 22:04:27 UTC,-73.95474243164062,40.68746948242188,-73.98821258544923,40.73051071166992,1
5.7,2009-02-04 18:22:03 UTC,-73.988433,40.737176,-73.981018,40.747329,1
6.5,2012-06-10 15:18:00 UTC,-73.964187,40.757303,-73.98338199999999,40.743835,1
35.3,2009-05-15 21:06:32 UTC,-73.77674300000001,40.645374,-73.91340799999999,40.745943,1
6.1,2012-07-19 17:49:00 UTC,-73.997893,40.735897,-74.00654300000001,40.746245,5
4.9,2011-06-19 18:23:00 UTC,-73.98575799999999,40.753255,-73.98142,40.746513,1
6.1,2011-07-22 22:06:41 UTC,-73.9956,40.754782,-74.002493,40.734401,1
10.0,2013-02-25 15:56:00 UTC,-73.976022,40.76004,-73.982853,40.74504,1
10.5,2014-06-15 15:25:59 UTC,-73.98860400000001,40.778445,-73.99493100000001,40.749954,1
8.9,2012-04-25 18:17:58 UTC,-73.997975,40.720503,-74.001847,40.737797,1
6.5,2010-08-20 19:39:48 UTC,0.0,0.0,0.0,0.0,1
13.0,2013-03-28 14:03:00 UTC,-74.006395,40.749657,-73.978468,40.753897,5
6.9,2012-01-25 00:20:00 UTC,-73.990318,40.737122,-73.97627,40.744955,1
9.7,2009-11-02 09:27:00 UTC,-73.982613,40.771843,-73.978862,40.754318,2
10.1,2009-09-12 01:47:00 UTC,-73.980253,40.765255,-73.974253,40.731925,2
9.7,2011-07-06 17:15:14 UTC,-73.954797,40.767289,-73.974788,40.754888,1
5.3,2010-09-21 12:38:00 UTC,-73.956158,40.781593,-73.966138,40.773645,1
5.7,2010-01-14 06:47:15 UTC,-73.991201,40.750336,-73.977786,40.752390000000005,1
7.5,2014-11-10 05:48:48 UTC,-73.97513199999999,40.73302,-73.977113,40.752058,1
10.5,2010-09-10 16:28:00 UTC,-73.995627,40.749295,-73.965087,40.77161,1
6.1,2010-11-24 18:13:00 UTC,-73.985523,40.760627,-73.98918499999999,40.774452,1
6.5,2015-04-04 22:40:32 UTC,-74.00299072265625,40.73112869262695,-74.00541687011719,40.74004364013672,1
7.7,2009-01-04 13:51:00 UTC,-73.962497,40.76308,-73.98472,40.736343,1
6.9,2010-03-20 15:43:00 UTC,0.0,0.0,0.0,0.0,2
6.1,2010-09-22 00:13:20 UTC,-74.001561,40.735996,-73.986623,40.74737,2
8.9,2009-06-02 00:29:00 UTC,-74.008055,40.711553,-73.997185,40.679587,1
9.0,2013-08-18 01:30:00 UTC,-73.978163,40.74563,-73.952042,40.773192,2
15.0,2014-09-23 00:15:52 UTC,-73.994126,40.750917,-73.949428,40.781336,1
15.0,2015-01-14 21:56:18 UTC,-73.98861694335938,40.74912643432617,-73.95635986328125,40.747520446777344,4
12.9,2009-09-03 14:52:00 UTC,-74.010698,40.710985,-73.991138,40.750717,1
7.5,2014-04-21 20:40:00 UTC,-73.976543,40.788207,-73.954575,40.777842,1
9.5,2015-04-06 19:31:59 UTC,-74.006591796875,40.74441146850585,-73.9863739013672,40.74319076538085,2
5.3,2011-09-13 12:05:30 UTC,-73.965744,40.754379,-73.9672,40.765067,1
8.0,2015-02-10 15:21:15 UTC,-73.99436950683594,40.74667739868164,-73.97766876220702,40.73911666870117,1
11.3,2009-12-01 11:47:00 UTC,-73.944435,40.778137,-73.980463,40.782295,3
38.54,2015-06-16 09:54:20 UTC,-73.86276245117188,40.76879119873047,-73.9787368774414,40.7530403137207,6
6.1,2009-09-04 10:58:06 UTC,-73.968942,40.785745,-73.963131,40.774204,1
18.0,2015-02-13 23:24:04 UTC,-73.98103332519531,40.75872802734375,-73.95498657226562,40.73442077636719,2
6.0,2015-04-04 11:38:38 UTC,-73.98799133300781,40.7493782043457,-73.98880767822266,40.75851821899415,1
12.5,2013-05-10 15:10:00 UTC,-73.991377,40.70255,-73.999735,40.734407,1
16.5,2010-04-13 00:10:05 UTC,-73.98715200000001,40.750756,-73.90238000000001,40.741637,1
5.5,2013-01-30 14:17:55 UTC,-73.97497800000001,40.762812,-73.981365,40.756102,1
13.7,2011-10-19 10:19:31 UTC,-73.992956,40.754508,-73.99911800000001,40.722575,1
8.9,2010-11-15 18:45:00 UTC,-74.00662,40.704113,-74.009975,40.735007,1
4.0,2015-02-10 05:50:51 UTC,-73.94662475585938,40.77677917480469,-73.95352935791014,40.7799072265625,5
4.9,2010-05-24 17:57:00 UTC,-73.976452,40.780742,-73.98034200000001,40.770673,2
4.9,2010-06-01 14:13:38 UTC,-73.968681,40.754807,-73.97859,40.756029,1
8.5,2012-09-19 13:52:17 UTC,-73.95854200000001,40.780734,-73.975443,40.777022,2
3.7,2011-02-14 10:17:48 UTC,-73.980351,40.780344,-73.980011,40.785561,1
6.5,2014-06-24 09:52:00 UTC,-74.01512199999999,40.715795,-74.008495,40.72814,5
4.9,2009-09-08 20:54:13 UTC,-73.97646999999999,40.735987,-73.981563,40.728817,1
9.3,2012-01-12 16:39:00 UTC,-73.95428199999999,40.764102,-73.973425,40.782708,1
29.0,2012-10-16 13:13:00 UTC,-73.8709,40.7738,-73.98174200000001,40.767455,1
6.5,2010-01-29 19:26:41 UTC,-73.985129,40.778954,-73.98058499999999,40.765687,1
8.2,2009-01-26 20:46:01 UTC,-73.98349,40.765833,-73.96135100000001,40.768866,1
11.0,2013-05-30 20:38:11 UTC,-73.988536,40.753911,-73.989873,40.726236,3
4.5,2014-01-22 21:01:18 UTC,-73.992937,40.75778,-73.992937,40.75778,1
4.5,2013-06-08 07:24:00 UTC,-73.992667,40.753087,-73.986788,40.761582,5
9.0,2014-04-19 02:10:00 UTC,-73.997222,40.763667,-74.01061700000001,40.730022,3
14.5,2010-07-14 17:38:00 UTC,0.001782,0.0073799999999999,0.000875,0.00567,1
5.0,2013-10-14 20:28:00 UTC,-73.97274,40.798322,-73.961262,40.806462,1
7.3,2012-06-26 08:43:49 UTC,-73.989391,40.752278,-73.972785,40.74995,1
9.5,2015-02-26 02:30:00 UTC,-73.98402404785155,40.72166061401367,-74.01074981689453,40.716812133789055,1
7.5,2015-02-18 01:55:20 UTC,-74.00408172607422,40.74240112304688,-73.98440551757811,40.74317169189453,1
7.7,2010-11-13 00:25:33 UTC,-73.97444499999999,40.764015,-73.983595,40.744184,2
9.7,2009-05-26 21:57:00 UTC,-74.007912,40.73873,-73.97750500000001,40.761727,1
15.0,2015-01-16 19:54:02 UTC,-74.00211334228516,40.75183868408203,-73.9917221069336,40.72645950317383,1
8.0,2013-05-16 22:16:45 UTC,-73.99575899999999,40.759149,-73.991388,40.750227,3
13.7,2010-10-06 19:29:00 UTC,-73.985623,40.763017,-74.009812,40.719408,5
6.0,2015-01-10 12:39:47 UTC,-73.98212432861328,40.75581741333008,-73.9708251953125,40.7557487487793,1
7.7,2011-06-17 21:30:00 UTC,-73.977147,40.789653,-73.954115,40.773782,5
10.5,2011-09-14 20:56:00 UTC,-73.981387,40.758807,-73.947467,40.779305,1
22.0,2013-01-30 18:53:09 UTC,-73.983363,40.744282,-73.973965,40.795451,1
7.5,2014-03-25 20:14:00 UTC,-73.97287,40.76444,-73.98841999999999,40.76914,1
11.5,2015-02-25 19:43:28 UTC,-73.96995544433594,40.78917694091797,-73.9461669921875,40.77772903442383,5
4.5,2012-03-02 20:16:00 UTC,-73.98613,40.763425,-73.977522,40.765007,5
8.1,2011-05-05 20:41:00 UTC,-73.96494,40.775277,-73.975652,40.791703000000005,1
14.5,2012-01-25 10:01:00 UTC,-73.954252,40.7665,-73.989683,40.736847,1
18.0,2012-11-17 23:42:10 UTC,-73.96534399999999,40.806353,-73.97635799999999,40.750622,1
8.1,2010-09-10 01:17:00 UTC,-73.982563,40.727365,-73.953233,40.777548,1
4.5,2011-09-13 13:21:49 UTC,-73.99502700000001,40.744631,-74.000213,40.7352,1
3.3,2011-10-08 20:06:00 UTC,-74.001113,40.741735,-73.998253,40.745095,3
19.7,2012-05-13 13:54:45 UTC,-73.963411,40.798469,-74.00077900000001,40.729345,1
8.1,2012-04-14 02:17:00 UTC,-73.981785,40.763397,-74.004152,40.742437,1
6.5,2010-09-24 12:14:00 UTC,-73.972497,40.75278,-73.95885,40.763898,3
14.5,2014-05-28 01:00:00 UTC,-74.005477,40.738575,-73.97272199999999,40.756735,5
24.0,2009-05-12 10:32:00 UTC,-73.98155799999999,40.783752,-73.900931,40.893366,1
10.5,2012-08-07 20:53:18 UTC,-73.96593,40.805358,-73.949923,40.778868,1
8.9,2009-09-24 16:21:42 UTC,-73.95208000000001,40.790119,-73.963637,40.79809,1
14.1,2011-04-03 00:01:40 UTC,-74.00019,40.718336,-73.956801,40.764745,1
6.1,2012-03-22 07:14:24 UTC,-73.965017,40.764308,-73.98105699999999,40.760887,1
7.3,2011-04-22 10:14:49 UTC,-73.98478399999999,40.736512,-73.976727,40.751746,1
23.0,2012-11-14 21:24:52 UTC,-73.863088,40.769212,-73.95195,40.729382,1
5.3,2009-11-16 21:23:00 UTC,-74.00921,40.706383,-74.009173,40.716762,1
45.0,2010-11-13 07:21:00 UTC,-73.971663,40.757812,-73.789273,40.64179,1
20.1,2011-06-08 04:32:42 UTC,-73.990166,40.756562,-73.92326800000001,40.825475,2
5.7,2011-11-04 01:30:04 UTC,-74.001563,40.739345,-74.008126,40.723898,1
3.7,2009-03-24 23:06:00 UTC,-73.97430200000001,40.761193,-73.97194300000001,40.759643,5
5.5,2013-09-03 07:36:50 UTC,-73.985698,40.748747,-73.974357,40.744135,1
6.1,2010-05-15 19:25:39 UTC,-73.978788,40.755519,-73.975802,40.765463,1
8.5,2011-01-16 00:21:00 UTC,-73.959753,40.777137,-73.96654699999999,40.804235,1
4.1,2010-05-26 16:15:00 UTC,-73.959427,40.774613,-73.952647,40.780213,5
8.0,2015-05-01 17:29:32 UTC,-73.99208068847656,40.75920867919922,-73.98408508300781,40.78045654296875,1
9.5,2013-09-21 18:38:40 UTC,-73.995559,40.695197,-73.97470200000001,40.687741,1
17.5,2009-02-17 18:07:37 UTC,-73.97411,40.750564,-73.88238,40.755801,1
4.1,2009-05-11 19:55:08 UTC,-73.959091,40.799481,-73.96740600000001,40.802026,1
15.7,2011-06-07 22:37:09 UTC,-73.9773,40.7519,-74.0125,40.7015,1
5.3,2009-05-31 05:41:33 UTC,-73.93431700000001,40.797407,-73.91787099999999,40.807013,1
9.7,2010-06-16 19:34:22 UTC,-74.012526,40.707816,-73.98754699999999,40.744759,2
8.9,2012-03-03 21:56:00 UTC,-74.00739200000001,40.733257,-73.987243,40.729388,4
9.5,2013-12-19 14:45:00 UTC,-73.978083,40.788452,-73.979435,40.771332,1
29.5,2014-01-21 14:58:00 UTC,-73.99119,40.750195,-74.006843,40.705932,3
18.0,2015-04-07 21:53:08 UTC,-73.99681854248048,40.73598861694336,-73.9678192138672,40.79391860961913,1
23.7,2009-08-05 09:50:27 UTC,-73.953172,40.787591,-74.01467099999999,40.709887,1
6.0,2014-03-19 10:32:00 UTC,-73.993362,40.733317,-73.995473,40.740992,1
24.0,2014-04-13 12:25:00 UTC,-73.97833,40.76347,-73.96477,40.80675,1
49.8,2012-07-29 17:04:36 UTC,-73.992122,40.748577,-73.806072,40.665272,1
3.7,2009-03-01 09:10:14 UTC,-73.983436,40.746818,-73.988475,40.73988,1
4.9,2012-06-02 22:07:00 UTC,-73.982445,40.775478,-73.988803,40.763712,1
7.7,2011-12-09 21:47:00 UTC,-73.97313,40.764152,-73.987082,40.748315000000005,1
7.3,2009-02-18 08:48:00 UTC,-73.993193,40.749672,-74.00768199999999,40.731123,5
4.1,2011-10-11 22:04:14 UTC,-73.962199,40.776363,-73.971793,40.765764,1
7.0,2014-08-20 22:24:00 UTC,-73.97203,40.75652,-73.98601,40.75225,2
9.7,2011-11-15 21:22:52 UTC,-73.98963,40.735626,-73.985599,40.763121000000005,1
4.5,2012-02-02 13:56:00 UTC,-73.992378,40.728833,-73.988072,40.73502,1
12.5,2015-05-07 08:12:06 UTC,-73.980224609375,40.735176086425774,-74.01091766357422,40.70179748535156,1
7.3,2012-03-03 21:43:30 UTC,-73.968164,40.800219,-73.95713,40.786022,1
4.1,2011-06-17 12:28:00 UTC,0.0,0.0,0.0,0.0,5
4.0,2012-10-09 18:39:00 UTC,-73.93495300000001,40.800987,-73.94103199999999,40.798385,5
7.7,2011-01-25 16:02:47 UTC,-73.97550600000001,40.75789,-73.96085,40.774992,1
12.9,2011-01-14 19:51:00 UTC,-73.992457,40.72877,-73.9608,40.7782,1
8.0,2013-11-10 06:31:00 UTC,-73.975213,40.757695,-73.99458,40.750235,2
6.5,2012-08-12 14:05:43 UTC,-73.999166,40.739403,-73.988351,40.743763,1
11.5,2015-01-31 21:23:24 UTC,-73.9706802368164,40.75807189941406,-74.00410461425781,40.74281311035156,1
7.3,2009-03-07 14:04:15 UTC,-73.961613,40.77709,-73.96409,40.799774,1
7.3,2010-03-31 06:52:00 UTC,-73.992758,40.737167,-73.97065500000001,40.756222,5
14.1,2010-06-08 15:29:00 UTC,-73.982623,40.772747,-74.004793,40.729552000000005,1
4.5,2012-06-10 21:54:10 UTC,-73.977202,40.790112,-73.981512,40.781237,1
5.5,2014-10-04 19:10:47 UTC,-73.96889499999999,40.764276,-73.97819100000001,40.759646,2
8.9,2009-08-06 21:02:00 UTC,-73.98778,40.738603000000005,-73.964832,40.770175,1
15.0,2013-03-05 22:01:08 UTC,-73.96563,40.761996,-73.96449799999999,40.792631,2
4.1,2012-04-03 12:15:11 UTC,-73.98353399999999,40.752177,-73.979711,40.744552,1
10.5,2015-03-10 15:28:28 UTC,-73.98123931884766,40.75287628173828,-73.99527740478516,40.72617721557617,6
8.5,2012-09-12 11:12:03 UTC,-73.968162,40.79208,-73.95452399999999,40.778969,1
8.1,2011-09-01 08:31:00 UTC,-73.96973,40.756707,-73.988013,40.764767,1
9.7,2009-08-01 20:38:00 UTC,-73.98392199999999,40.755333,-73.996402,40.727303000000006,1
4.9,2009-09-30 15:56:00 UTC,-73.978252,40.754508,-73.985235,40.762977,3
8.0,2012-12-12 09:27:17 UTC,-73.970091,40.758928,-73.960977,40.770837,1
13.7,2012-03-08 09:53:00 UTC,-74.002136,40.750918,-73.95666,40.788512,2
10.5,2015-04-07 20:20:02 UTC,-73.98741912841797,40.73284912109375,-73.97187042236328,40.747169494628906,2
10.5,2009-07-23 18:45:00 UTC,-73.969433,40.757445,-73.992628,40.737392,1
12.0,2014-09-18 11:13:28 UTC,-73.959571,40.76283,-73.975622,40.760601,1
5.0,2014-09-13 01:41:42 UTC,-73.988312,40.724045,-73.981047,40.73623,1
7.3,2010-07-31 09:50:36 UTC,-73.982333,40.76893,-73.993554,40.747,1
17.0,2014-06-18 00:15:00 UTC,-73.984753,40.737152,-73.944553,40.700412,2
7.0,2013-09-10 22:13:00 UTC,-74.002865,40.733287,-74.0095,40.715502,1
7.3,2011-02-14 20:34:00 UTC,-73.96198299999999,40.810355,-73.976615,40.786607,2
7.7,2010-02-14 14:06:21 UTC,-73.983361,40.761332,-73.97296300000001,40.780317,1
24.0,2013-06-24 17:13:00 UTC,-73.989998,40.76197,-73.99075699999999,40.70026,1
4.9,2012-05-14 06:58:37 UTC,-73.98602199999999,40.76803,-73.976668,40.760718,1
13.0,2012-11-04 20:19:00 UTC,-73.993753,40.762232,-73.988392,40.727412,1
5.5,2014-02-02 10:39:22 UTC,-73.982129,40.772748,-73.977427,40.784339,1
5.7,2011-03-11 15:22:53 UTC,-73.980482,40.785602,-73.968586,40.799888,3
9.3,2012-08-21 08:28:56 UTC,-73.983086,40.735028,-74.008471,40.720085,1
6.5,2009-05-15 19:44:02 UTC,-73.995037,40.739985,-73.978383,40.762292,2
5.0,2015-04-15 07:45:09 UTC,-73.99124145507811,40.7497444152832,-73.98625183105469,40.744155883789055,1
17.0,2013-09-13 00:54:00 UTC,-73.952872,40.791805,-74.00325699999999,40.732767,1
5.5,2013-01-11 07:28:00 UTC,-73.945415,40.77833,-73.955122,40.77777,1
4.9,2010-03-09 22:48:00 UTC,-73.982557,40.771522,-73.989135,40.774365,2
23.0,2013-10-25 17:10:43 UTC,-73.962038,40.810655,-73.969157,40.756785,1
7.5,2014-11-03 12:57:37 UTC,-73.98042099999999,40.720552000000005,-73.984562,40.729687,1
4.9,2012-03-20 18:27:20 UTC,-73.98611,40.74594,-73.991732,40.735342,1
9.5,2015-02-24 11:56:02 UTC,-73.98890686035155,40.69222259521485,-74.00469970703125,40.716133117675774,1
14.0,2014-11-02 14:49:00 UTC,-73.993047,40.742667,-73.972472,40.764817,1
16.9,2012-02-19 19:42:06 UTC,-74.000457,40.742486,-73.923371,40.761095000000005,1
6.1,2009-03-26 12:13:10 UTC,-73.983981,40.780489,-73.96794,40.797363,1
7.5,2013-05-16 07:53:00 UTC,-73.990973,40.7508,-74.005892,40.73016,1
12.5,2014-09-03 10:37:13 UTC,-73.962456,40.77,-73.98790699999999,40.741126,1
4.0,2015-06-02 07:07:39 UTC,-73.96253204345702,40.767391204833984,-73.95326232910156,40.7646598815918,2
6.5,2009-04-05 10:04:00 UTC,-73.98469300000001,40.759112,-73.994667,40.740517,2
19.5,2014-03-05 20:51:49 UTC,-73.992405,40.724391,-73.970332,40.783869,1
